label,text
0,haf u eaten wat time u wan come
1,want new video phone anytime network mins half price line rental free text months reply free delivery
0,yo chance friend wanted ask big order
0,single single answers fighting plus said broke didnt reply
0,certainly puts things perspective like happens
0,got tv watch meh u work today
0,felt conveying reason ese
1,mobile months u r entitled update latest colour mobiles camera free mobile update free
0,s going got exciting karaoke type activities planned m debating play football eve feeling lazy
0,told coming wednesday
0,ok called mom instead fun
1,dear voucher holder claim weeks offer pc ts cs apply
0,m desperate ll just armand
0,work right
1,congrats nokia video camera phone calls cost ppm ave mins vary mobiles close post bcm ldn wc n xx
0,haven t heard s answering texts m guessing flaked said jb fantastic
0,mmmmmm love ahmad t wait year begin second takes closer happy new year love
0,pls s joke s school cos fees university florida actually lt gt k pls holla
0,sorry ll later
0,ok said ve got wisdom teeth hidden inside n mayb need remove
0,pls pls drink plenty plenty water
0,doing s queen going royal wedding
0,s lag s just sad touch thanks skype
0,ok lor tog lor
0,teams waiting players
0,send copy da report
0,swhrt u dey hope ur ok tot u day love n miss care
0,ok da planned wil pick
1,urgent abta complimentary spanish holiday cash await collection sae t cs box po ez ppm
0,sorry ll later meeting
0,just really need shit tomorrow know won t awake like
0,m good registered vote
0,hmm ok ll stay like hour cos eye really sore
0,dear got bus directly calicut
0,mm umma ask vava come tell play later
0,general price lt gt oz let know want
0,sorry ll later
0,moment day value morning brings hope afternoon brings faith evening brings luv night brings rest wish u today good morning
0,lt gt w jetton ave forgot
0,ok m coming home
0,use foreign stamps country
1,double mins txts months free bluetooth orange available sony nokia motorola phones mobileupd optout n dx
0,sorry s lot friend friend stuff m just talk actual guy wants buy
1,free st week nokia tone ur mob week just txt nokia txting tell ur mates pobox w wq norm p tone
1,want funk ur fone weekly new tone reply tones u text original n best tones gbp network operator rates apply
1,cmon babe make horny turn txt fantasy babe im hot sticky need replies cost cancel send stop
0,come tomorrow di
0,wylie update weed dealer carlos went freedom class lunsford
0,happy baby alright did job hope fine send kiss make smile sea kiss kiss
0,c movie juz minute decision mah juz watch lar tot interested
0,enjoying semester care brother
1,important information orange user xxxxxx today ur lucky day log s fantastic prizeawaiting
0,door m
0,lets use week princess
0,home lar wait lor stuff
0,want kfc tuesday buy meals gravy mark
0,da stupid da sending like don believe message pandy mental
0,oi gonna ring
1,missed alert numbers called left message
0,attended
0,ard like dat lor juz meet mrt station dun haf come
0,dear sleeping p
0,er mw im filled tuth aight
0,office pm going hospital
0,actually m waiting weeks start putting ad
0,lor lor
0,u free sat rite u wan watch infernal affairs wif n darren n mayb xy
0,plz note calling mobile amp asks u type lt gt lt gt disconnect coz iz attempt terrorist make use sim card itz confirmd nokia n motorola n verified cnn ibn
0,yo friend s lookin pick later tonight
0,stupid auto correct phone
0,double eviction week spiral michael good riddance
0,world suffers lot violence bad people silence good people gud night
0,ok thats cool just raglan rd edward rd cricket ground gimme ring ur closeby tuesday
0,buy egg da
0,started skye
0,bookedthe hut time way
0,sir
0,u really pig leh sleep dad wake smth eat lunch today
0,m home
0,love hope doing drastic don t dare sell pc phone
0,reached home tired come tomorro
1,freemsg records indicate entitled pounds accident claim free reply yes msg opt text stop
1,u win music gift vouchers week starting txt word draw tscs skillgame winaweek age ppermesssubscription
0,life style garments account
0,lol wtf random btw lunch break
0,sez hows u arab boy hope u r good love evry love ya eshxxxxxxxxxxx
0,lay man just let know missed thought great day send bimbo ugo s numbers ill appreciate safe
0,detroit home snow enjoy
1,ur colours euro offer england flag lions tone ur phone click following service message info
0,okie
0,aight m chillin friend s room text way
0,toshiba portege m gd
0,welp sort semiobscure internet thing
1,text pass collect polyphonic ringtones normal gprs charges apply enjoy tones
1,accordingly repeat just text word ok mobile phone send
0,loosu hospital dont let careless
0,eighth
0,omg joanna freaking s looked friends photos s asking stuff myspace haven t logged like year
0,send ur birthdate month year tel u ur life partner s method calculation reply
0,juz havent woke bit blur blur dad went liao cum oso
0,clothes jewelry trips
1,block breaker comes deluxe format new features great graphics t mobile buy just replying bbdeluxe challenge
0,aah cuddle lush d need lots tea soup kind fumbling
1,important information orange user today lucky day log s fantastic surprise awaiting
0,late
0,sad story man week b day wife did nt wish parents forgot n did kids went work colleagues did wish
0,plans family set stone
0,pls dont forget study
0,ll believe actually got taunton wow
0,den weekdays got special price haiz eat liao cut nails oso muz wait finish drivin wat lunch muz eat wat
0,just broke list reasons s town t tell s sarcastic just faggy
0,lt decimal gt m common car better buy china asia expensive ll holla
0,greatest test courage earth bear defeat losing heart gn tc
0,sorry im stil fucked nite went tobed got work
0,hey whats plan sat
0,beauty sleep help ur pimples
0,great hope using connections mode men cos know old friends lead today
1,natalja f inviting friend reply yes stop send stop frnd
0,
0,kind just missed train cos asthma attack nxt half hr driving sure park
0,ball moving lot spin difficult bat
0,haiyoh maybe hamster jealous million
0,send aunty s number
0,m glad following dreams
0,ve reached home finally
1,urgent important information user today lucky day log fantastic surprise awaiting
1,winner valued network customer selected receivea prize reward claim claim code kl valid hours
0,wn u r hurt d prsn s close u fight wit dem coz somtimes dis fight saves relation bt quiet leaves nothin relation gud eveb
0,u
0,science tells chocolate melt sunlight don t walk sunlight bcoz don t want loss sweet friend
0,yes come nyc audiitions trying relocate
0,pocked
0,congrats s great wanted tell tell score cos make relax motivating thanks sharing
0,wud mind u dont miss u dont need u wil really hurt wen u need amp u dont tell care
0,hey mr whats brison book language words
0,okay good problem thanx
0,information ikea spelled caps yelling thought left sitting bed mess came said going got home class don t try bullshit makes want listen
0,u
0,g w r
0,best watch say cause drunk motherfucker
1,kit strip billed p netcollex po box ig oja
1,hmv bonus special pounds genuine hmv vouchers won just answer easy questions play send hmv info
1,immediately urgent message waiting
1,thesmszone com lets send free anonymous masked messages im sending message potential abuse
1,costa del sol holiday await collection toclaim sae tcs pobox stockport sk xh cost pm max mins
0,hurt tease make end life die plz rose grave say stupid miss u nice day bslvyl
0,erm woodland avenue parish magazine telephone number
0,ta jobs available let know cos really need start working
0,aiyar hard type u later free tell n scold n tell u
0,yup m free
0,good good billy mates gone just jogging did enjoy concert
0,yo come carlos soon
0,awww dat sweet think nice time tonight ill probably txt u later cos im lonely xxx
0,guess useless calling u important
0,ha ha popped loo hello ed hello
0,dint tell angry told abi
1,u know asked dating service contact guess revealed po box m wu
0,happens r waxsto wat want come ill medical insurance ll able deliver basic care m currently shopping right medical insurance just til friday morning thats ll major person guide right insurance
0,rs shelf buy egg
0,wasn t babe swollen glands throat did end doing
0,ur changes da report big cos ve changes da previous report
0,captain room
0,t speak bcaz mobile problem listen cann t listen voice calls later
0,hiya stu wot u im truble home moment evone hates u wot hell av y wont u just tell text bck luv dan
0,s mokka players
0,playing gautham
0,hey mr going sea view having couple gays mean games bell ya finish
0,k jason says s gonna ll lt gt
0,sorry able morning
0,aight informed
0,having number sir
0,searching good dual sim mobile pa
0,unnecessarily hostile
0,dude got haircut breezy
1,congrats mobile g videophones r videochat wid ur mates play java games dload polyh music noline rentl bx ip pm
0,apple day doctor tulsi leaf day cancer lemon day fat cup milk day bone problms litres watr day diseases snd ths u care
0,thought doing king hill thing
0,nope ll come online
0,tell said happy birthday
0,y bishan lei tot say lavender
0,boo time u u supposed shopping today
0,u sound like manky scouse boy steve like travelling da bus home wot u inmind recreation dis eve
0,fyi m taking quick shower epsilon like lt gt min
0,tuesday night r u real
0,yes appt
0,just got outta class gonna gym
0,want sent lt gt mesages today thats y sorry hurts
0,write wat
0,ha wouldn t say just didn t read way u don t like judgemental save fridays pub
0,valentine game send dis msg ur friends answers r d really loves u ques colour suits best
0,hi did asked waheeda fathima leave
0,enjoy urself tmr
0,use half th
1,u secret admirer looking make contact u r reveal thinks ur special
0,id proof lt gt rs wont allow work come home days
0,bot notes oredi cos juz rem got
0,yes rent expensive way save
0,night ended day morning come special way smile like sunny rays leaves worries blue blue bay gud mrng
0,hows pain dear y r u smiling
0,fun fact think armand eventually build tolerance shit considering smokes gets fucked like hits
1,important information orange user xxxxxxx today lucky day log s fantastic surprise awaiting
0,sorry t help
0,great send account number
0,hellogorgeous hows u fone charge lst nitw wen u texd hopeu ad nice wkend im sure u did lookin ward c u mrw luv jaz
1,dating service asked contact u shy revealed pobox m uz p
0,send contents page
0,night sweet sleep ve just exorcism emily rose sleep hugs snogs
0,don t think u got think use got good ni
0,t right second gotta hit people
0,evry emotion dsn t hav words evry wish dsn t hav prayrs u smile d world wit u othrwise d drop tear dsn t lik stay wit u b happy good morning smiling
0,remember
0,ujhhhhhhh computer shipped address sandiago parantella lane wtf poop
0,mm yes dear look hugging p
0,like dis sweater fr mango size irritating
0,don t number gonna massive pain ass d involved s possible
0,anytime lor
1,want new video handset time network mins unlimited text camcorder reply del sat
0,purity friendship smiling reading forwarded message smiling just seeing gud evng
1,ur balance question complete landmark big bob b barry c ben text b c good luck
0,fine absolutly fine
0,k sure don t consent forms v
1,ur tonexs subscription renewed charged choose polys month billing msg
1,don t prize customer t c p min polo suite london w j hl busy
0,torch ja
0,doing u having dinner w
0,just checking
0,internet connection v slow t send try later thing tomo
0,mathews tait edwards anderson
0,yeah sure thing mate haunt got stuff sorted im going sound promoting hex way dont know number joke
0,need lar engin cos sis arts today
0,thanks honey haven t heard leave bit longer crowd try later great advice thanks hope cardiff
1,want new nokia colour phone delivered tomorrow free minutes mobile free text free camcorder reply
0,im snowboarding trip wondering planning befor meet greet kind affair cheers
0,s m watching live
0,christmassy
0,k m ready lt gt
0,know god created gap fingers comes amp fills gaps holding hand love
0,greatest test courage earth bear defeat losing heart gn tc
0,new years plans
1,recpt ordered ringtone order processed
0,baaaaaaaabe wake miss crave need
0,just got message ignoring yes shopping
0,dear mood drive brother drive
0,did dad
0,tell shola college medicine visit academic department tell academic secretary current situation ask transfer ask check sagamu thing lautech vital completes medical education nigeria expensive expensive unless getting citizen rates new zealand
0,yes just finished watching days lives love
0,juz google n search qet
0,times lose best ones bcoz
0,good friends care close friends understand true friends stay forever words time gud ni
0,just getting home
0,sorry ll later lt gt mins
0,dun need use dial juz open da browser n surf
1,registered subscribers u enter draw g b gift voucher replying enter unsubscribe text stop
0,awesome plan time like lt gt ll text details wee bit
0,care sleep need learn change life need convinced wait conversations convinced time family senses respect overemphasise u role life
1,chance win free bluetooth headset simply reply adp
0,didnt na hi hi hi hi hi
0,ya display internal subs gotta extract
0,said wrong sorry
0,sad story man week b day wife did nt wish parents forgot n did kids went work colleagues did wish
0,stupid say challenge god dont think write instead respond immed
0,yeah able ll text m ready meet
0,v skint fancied bevies waz gona meet othrs spoon jst bin watchng planet earth sofa v comfey dont make hav gd night
0,says s quitting times day wudn t notice nah didn t mind gonna want come taunton tonight u tell
0,free
0,little darlings far week need coffee run tomo t believe s time week
0,ok msg u b leave house
0,west coast haiz ll forever come
0,mmm fuck merry christmas
0,alright thanks advice enjoy night ma try sleep
0,update face book status frequently
0,just saw message k da
0,u ate
0,did bank say money
0,aiyar dun disturb u liao thk u lots aft ur cupboard come
0,hey r watching movie tonight ll prob b home early
0,yar lor u noe u used dat route
0,mro coming gym machan goodnight
0,dont think need yellow card uk travel ask gone just lt gt bucks
0,u look da lib got stuff havent finish
0,sounds great im going sleep good night
1,don t b floppy b snappy happy gay chat service photo upload p min stop texts
0,house maid murderer coz man murdered lt gt th january public holiday govt instituitions closed including post office understand
0,come u got
0,easy don t looking reason risk life love
0,want grasp pretty booty
0,ve got tea sure flavour
0,m going orchard laready reaching soon u reaching
0,dear denying words
0,know old dom told yesterday roger got touch night wants meet today pm
0,come tampa ffffuuuuuuu
0,celebrate b day y
0,merry christmas u annie
0,tell special stock talking
0,sent like
1,urgent ur awarded complimentary trip eurodisinc trav aco entry claim txt dis morefrmmob shracomorsglsuplt ls aj
0,awesome minute
0,problem walk julianaland oblivious going say things constantly ear doing want s don t know m upset s don t listen tell going upset want surprised m mad
0,ve told stop just dont let dehydrated
0,guess lt gt min
0,m home ard wat time u reach
0,storming msg wen u lift d phne u say hello u knw wt d real meaning hello s d girl yes u knw dat girl margaret hello d girlfrnd f grahmbell invnted telphone moral d person bt girlfrnd g o o d n g h t
0,want mapquest look usf dogwood drive s tiny street parking lot
0,aight just plan come later tonight
0,die accidentally deleted e msg suppose e sim archive haiz sad
1,welcome uk mobile date msg free giving free calling future mgs billed p daily cancel send stop
0,wishing great day moji told offer speechless offer easily great lengths behalf stunning exam friday touch sorry
0,thanks reply today ur visa coming r u buying gucci bags sister things easy uncle john bills really need think make money later sha
0,sorry flaked night shit s seriously goin roommate tonight
0,said look pretty wif long hair wat thk s cutting quite short leh
0,ranjith cal drpd deeraj deepak min hold
0,cheers callin babe sozi culdnt talkbut wannatell u details later wenwecan chat properly x
0,hey u gym
0,said u mind bedroom minute ok sed sexy mood came minuts latr wid cake n wife
0,better thanks lol
0,smsing u n xy lor sorry lor da guys neva c u person sort know u lor u wan meet xy ask bring u meeting
0,lemme know swing pick m free basically time semester
0,wa u efficient gee thanx
1,received mobile content enjoy
0,s able sleep
1,want explicit sex secs ring costs p min
0,meet soon princess ttyl
0,ll pick pm taunton want come
0,oh outside players allowed play know
0,lor
0,erutupalam thandiyachu
0,y u try new invention fly m joking
0,ful song lyrics
0,u reckon need arrange transport u t thanks
0,true lov n care wil nevr unrecognized somone makes mistakes valuing definitly undrstnd start missing
0,shopping eh ger toking abt syd leh haha
0,standing
0,good weekend
0,miss miss khelate kintu opponenter miss dhorte lage thats d rule great phone receiving quality wins
0,chance plz lt
0,new deus ex game comin early yr
0,computer just fried essential don t spares fucking idiot roommates looovvve leaving thing running lt gt
0,friend s studying warwick ve planned shopping concert tmw canceled havn t seen ages yeah
0,probably couple hours tops
0,lol grins m babe thanks thinking
0,man bus slow think gonna
0,hope text meets smiling let text reason smile beautiful day
0,case wake wondering forgot care grandma today parade
0,ok
1,latest nokia mobile ipod mp player proze guaranteed reply win norcorp mtmsgrcvd
1,sms services inclusive text credits pls goto login qxj unsubscribe stop extra charge help comuk cm ae
0,nvm ur time
0,wat s da decision
0,wot u bitch
0,stupid possible
0,told hr want posting chennai m working
1,mobile club choose quality items mobile cfca
0,guys leaving
0,neva grumble sad lor hee buy tmr lor aft lunch meetin lunch tmr neva hear fr lei got lot work ar
0,able
0,takin linear algebra today
0,weekend fine excuse decorating
0,sorry missed babe late slept hope enjoy driving lesson boytoy miss teasing kiss
0,project pa come
1,money won wining number wot
0,sure fuck gt
0,random saw old roomate campus graduated
1,congrats mobile g videophones r videochat wid ur mates play java games dload polyh music noline rentl bx ip pm
0,men needs beautiful intelligent caring loving adjustable cooperative wife law allows wife
0,sucks got planned yo valentine yo valentine aren t
0,just got nottingham hrs miles good thing love man doing mph hey ho
0,think saying clearly ok leave need ask come
0,hi good mornin thanku wish u d
0,u want meet morro
0,actually decided hungry haven t left v
0,ve sent
0,cos shopping wif darren jus n called ask wat present wan lor started guessing wif n finally guessed darren lor
1,want cock hubby s away need real man satisfy txt wife strings action txt stop end txt rec ea otbox la ws
0,understand loss gain work school
0,u missed u havent bit bored holiday want bak college sad isnt xx
0,hiya probably coming home weekend
0,don t forget love walk watching keeping heart warm
0,wish things different wonder able value pls continue brisk walks drugs askin things laugh love dearly
0,ok days making dinner tonite invited
1,gr new service live sex video chat mob sexiest dirtiest girls live ur phone details text horny cancel send stop
0,money steve mate
0,im late tellmiss im way
0,blame day ur life good days u happiness bad days u experience essential life gods blessings good morning
0,normally use drink water daily
0,dare ask luck sorting car
0,party s place usf charge contribute way greatly appreciated yeah got room
0,urgh coach hot smells chip fat thanks especially duvet predictive text word
0,hiya night ve naughty bought clothes little ready shopping tho kind time wanna meet
1,freemsg hi baby wow just got new cam moby wanna c hot pic fancy chat im w utxt rply chat hlp msg p rcv
0,ve trying reach success
0,derek class
0,y lei v lazy got wat dat day send da url work
0,try weight tear comes ur heart falls ur eyes remember stupid friend share bslvyl
0,hey mate spoke mag people deliver end month deliver th sept talk later
0,hope having good week just checking
0,haha friend tyler literally just asked dubsack
0,hey u fancy meetin cha hav lil beverage txt ring meet l r quite tired got v pist love pete x x x
0,great safe trip dont panic surrender
0,symptoms u love u like listening songs u stopped u beloved u won t angry
0,sun ah thk mayb dun anythin thk book e lesson e pilates orchard mrt u noe hor
0,try dear read exams
0,wonders world th th ur style th ur smile th ur personality rd ur nature nd ur sms st ur lovely friendship good morning dear
0,gettin rdy ship comp
0,hospital da return home evening
0,piss talking realise u point read backwards
0,think da wil
0,m awake oh s
0,good afternoon boytoy goes walking day did police abstract wake miss babe
0,u trying
0,come lt decimal gt pm vikky m otside nw il come tht time
0,tell address
0,honeybee said m d sweetest d world god laughed amp said wait u havnt met d person reading msg moral god crack jokes gm gn ge gn
0,buy blackberry bold torch buy new used let know plus saying buy lt gt g wifi ipad saying lt gt g
0,thinkin
0,hiya hows going sunny africa hope u r avin good time big old silver big kiss
0,time come tomorrow
1,wanna laugh try chit chat mobile logon txting word chat send cm po box london w zf p msg rcvd
0,cha quiteamuzing scool babe probpop cu satthen hunny brekkie love jen xxx psxtra lrg portions
0,omg did u know ate
1,urgent nd attempt contact u u won b t csbcm wc n xx callcost ppmmobilesvary max
0,
0,directly abt rows
1,congratulations ur awarded cd vouchers gift guaranteed free entry wkly draw txt music
1,contract mobile mnths latest motorola nokia free double mins text orange tariffs text yes callback remove records
1,urgent landline complimentary ibiza holiday cash await collection sae t cs po box sk wp ppm
0,plans doing
0,hi engagement fixd lt gt th month know really shocking bt hmm njan vilikkam t ws al sudn
0,course maths day chapter month finish
0,wow didn t think common ur freak unless u chop
1,ur chance win wkly shopping spree txt shop t s c s custcare x p wk
0,noooooooo thing need stress life fair
1,u secret admirer looking make contact u r reveal thinks ur special stopsms ppm
1,mila age blonde new uk look sex uk guys u like fun text mtalk pp txt st free increments help
0,ll swing bit got things care firsg
0,wanted wish happy new year wanted talk legal advice gary split person ll make trip ptbo hope good babe love ya
0,finished work
0,tomorrow going theatre come u tell come tomorrow
1,england official poly ringtone colour flag yer mobile text tone flag opt txt eng stop box w wx
0,right wasnt phoned number like
0,s ok wun b angry msg u aft come home tonight
0,good time nice bit different weekends change ya soon
0,yo sorry shower sup
0,carlos pick ll swing usf little bit
0,heat pa applyed oil pa
0,m stuck da middle da row da right hand da lt
0,laid airtel line rest
0,hi did u decide wot bday ill prob jus voucher frm virgin sumfing
1,freemsg txt claim reward hours talk time use phone subscribe gbp mnth hrs stop txtstop
0,hey j r u feeling better hopeso hunny amnow feelin ill ithink tonsolitusaswell damn iam layin bedreal bored lotsof luv xxxx
0,don t plan staying night prolly won t til late
0,thanx puttin da fone
0,need th m campus atm pick hour
0,oh haha den shld went today gee nvm la kaiez dun mind goin jazz oso scared hiphop open catch
0,running managed minutes needed oxygen resort roller option
0,live lt gt mins
0,y asking like
0,just glad talking
0,wat time finish
0,sorry da gone mad pending works
0,got cleaning
0,hows favourite person today r u workin hard couldn t sleep nite nearly rang u
1,sunshine quiz win super sony dvd recorder canname capital australia text mquiz b
0,called dad oredi
0,good think send pix love
0,nvm m going wear sport shoes m going late leh
0,sorry ll later meeting
0,long fuckin showr
0,received understood n acted
0,finally came fix ceiling
0,u need presnts bcz u mis love jeevithathile irulinae neekunna prakasamanu sneham prakasam ennal prabha mns prabha love got dont mis
0,jus finish blowing hair u finish dinner
0,m bus love
0,lol knew saw dollar store
1,customer service representative pm won guaranteed cash prize
1,todays voda numbers ending selected receive reward match quoting claim code standard rates apply
0,saturday sunday holiday difficult
0,everybody fun evening miss
0,got hella gas money want grand nature adventure galileo little bit
0,m meeting later
0,oh wow thats gay firmware update help
0,won t morphine
0,come din c yup cut hair
0,k k pa lunch aha
0,oh ho time u use type words
0,captain vijaykanth doing comedy captain tv drunken
0,course guess god s just got hold right
0,hide anythiing keeping distance
0,havent
1,ripped mobile content poly true pix ringtones games downloads
0,sorry din lock keypad
0,did u got persons story
0,planning come chennai
1,tried contact reply offer video phone anytime network mins half price line rental camcorder reply
0,god created gap btwn ur fingers dat sum vry special gaps holding ur hands plz dont ask y created gap legs
0,okay going sleep later
0,protect e threats sib asks sensitive information like passwords atm sms pin email share password anybody
0,finally happened aftr decades beer cheaper petrol goverment expects drink don t drive
1,xmas reward waiting computer randomly picked loyal mobile customers receive reward just
0,r e meeting tmr
0,lol yes add spice day
0,hope having great day
0,prasanth ettans mother passed away night just pray family
0,k ll work
1,private account statement shows redeemed s m points identifier code expires
0,message great doctor india drink appy fizz contains cancer causing age
0,pick phone right pls send message
0,tell infront
0,ok prob
0,ladies genus second k
0,yes swimming
0,mum going robinson
0,ok set let u noe e details later
0,tel software
0,send print outs da
0,im realy soz imat mums nite moro
0,born god said oh idiot born god said oh competition knew day freinds forever
0,didnt ur msg sometext missing send
0,probably m gas cash tomorrow
1,customer service announcement recently tried make delivery unable schedule ref
0,forgot ask smth s card da present lei want write smth sign
0,m leaving house
1,hi babe chloe r u smashed saturday night great weekend u missing sp visionsms com text stop stop p text
0,ready
0,wewa iriver mb
0,good thing m getting connection bw
0,sry da jst nw came home
0,s cool ll night lemme know
0,staying town
0,haha yeah oz kind shitload
0,ok u shopping u paid d
0,life means lot love life love people life world calls friends world ge
0,alright ll bring like lt gt mins
0,pls dont play life
0,eatin lunch
0,hmmm day
0,didn t try g decided head
0,ok prob
0,surly ill coming review
0,march ending ready sure problem capital complete far s work ladies
0,tessy pls favor pls convey birthday wishes nimya pls dnt forget today birthday shijas
0,pls food preferably pap slowly loads sugar hour water slowly
1,urgent mobile awarded bonus caller prize nd attempt contact box qu
0,guy gets used dumb realize
0,okey dokey ll bit just sorting stuff
0,don da whats plan
0,yes fine
1,win winner mr t foley won ipod exciting prizes soon eye ur mobile visit
0,liked new mobile
0,anytime
0,mmmmmmm snuggles deep contented sigh whispers fucking love barely stand
0,yar say got error
0,hey
0,wow healthy old airport rd lor thk ll b bathing dog later
0,wif family booking tour package
0,did say bold torch later torch bold
0,haha awesome need doin tonight
0,ya knw u vl giv ok thanks kano enjoy wit ur family wit st salary
0,huh slow tot u reach long ago liao u days leh
0,thats cool princess cover face hot sticky cum
0,big brother s really scraped barrel shower social misfits
0,oops thk dun haf enuff check tell
0,s min lunch
0,hey happened u switch ur cell d day isnt good u care tomorrow
0,k addie amp doing art ll home
0,uncles atlanta wish guys great semester
0,aiyo lesson early m sleepin haha okie u home liao den confirm w lor
0,forgot tell smth like number sections s clearer
0,yup lor u dun wan s ok
0,m home love awake loving kiss
0,hello peach cake tasts lush
1,free game rayman golf free o games arcade st ur games settings reply post save activ press key arcade termsapply
0,ll minor shindig place later tonight interested
0,jason says s cool pick place like hour
1,mobile mths update latest camera video phones free ur number extra free mins texts text yes
0,career tel added u contact indyarocks com send free sms remove phonebook sms lt gt
0,ve reached
0,dont know ask brother problem thing just told
0,k eng rocking ashes
0,wat time r going xin s hostel
0,good morning dear shijutta great amp successful day
1,buy space invaders chance win orig arcade game console press games arcade std wap charge o uk games terms settings purchase
0,oh k placement ah
0,possession especially offense
0,nt driving reasons called bbd thts chikku hw abt dvg cold heard tht vinobanagar violence hw condition hw ru problem
0,bought test yesterday lets know exact day u ovulate u wks pls pls dont fret know u r worried pls relax ur past history u need tell
0,pizza u want
0,seeing weird shit bein woah realising s actually reasonable m oh
0,happy returns day wish happy birthday
0,ya nice ready thursday
0,hospital da return home evening
0,thinking u x
1,camera awarded sipix digital camera fromm landline delivery days
0,orh tot u say dun believe
0,just sign choose number pin right
0,beauty life second hides thousands secrets wish second wonderful ur life gud n
0,thanx u darlin im cool thanx bday drinks nite morrow care c u soon xxx
0,maybe leave credit card gas like told
1,weekly cool mob tones ready download weeks new tones include crazy frog axel f akon lonely black eyed dont p info n
0,boy glad g wasted night applebees
1,cashbin uk lots cash weekend dear welcome weekend got biggest best cash away
0,ok lor u wan look u
0,u wan haf lunch m da canteen
0,don t make life stressfull time laugh add years life surely adds life ur years gud ni swt dreams
0,hey looks like wrong kappa guys numbers phone want text s
1,urgent mobile number awarded prize guaranteed land line claim valid hrs ppm
1,thanks continued support question week enter u draw cash new president txt ans
0,m home doc gave pain meds says fine
0,s ard rest ard price bedrm
0,lovely night xxx
0,prepare pleasured
0,hi technical support providing assistance customer email
0,text way cup stop work bus
0,whens radio
1,unique user id removal send stop customer services
0,m sure available
0,watever relation u built dis world thing remains atlast iz lonlines lotz n lot memories feeling
0,cheers lou yeah goodnite shame u neva came c ya gailxx
0,hi got money da
0,hi mobile lt gt added contact list s great place send free sms people visit fullonsms com
0,ok u tell wat time u coming later lor
0,u repeat e instructions wat s e road ur house
0,people special sight remain special till sight maintain till life ends sh jas
0,quite lor dun tell wait complacent
0,sorry completely forgot pop em round week
0,u r beautiful girl ive seen u r baby come c common room
0,o join denis mina does denis want time
0,sen told going join uncle finance cbe
0,yup hey day fri ask miwa jiayin leave karaoke
0,senthil hsbc
0,especially talk boston personal statement lol woulda changed realized said nyc says boston
0,way
1,urgent landline complimentary ibiza holiday cash await collection sae t cs po box sk wp ppm
0,holy living christ taking long
0,thk wat eat tonight
0,thanx yup coming sun finish dinner going hotel time flies tog exactly mth today hope ll haf mths come
0,opposite dropped
0,yup izzit raining heavily cos m e mrt t c outside
0,send resume
0,gd luck ur exams
0,u ask sat make m ok lor
0,sorry uncle ll touch
0,saw guys dolls night patrick swayze great
1,urgent nd attempt contact u prize yesterday awaiting collection claim
1,santa calling little ones like santa xmas eve book time calls ppm mins s t c
0,just come home don t want u miserable
0,dont know s getting messages
0,cool tyler gonna buy drop place later tonight total order quarter got
0,guy car shop flirting got phone number paperwork called texted m nervous course address boss tell knowing fired
0,reverse cheating mathematics
0,plan manage
0,er hello things didn t quite plan limping slowly home followed aa exhaust hanging
0,sorry delay yes masters
0,u finish come n pick u
1,private account statement shows unredeemed bonus points claim identifier code expires
0,s oga left phone home just saw ur messages hope good great weekend
0,don t worry understand important place poorly thought punishment face worst thing happened brb gonna kill
0,honey pls sell predicte nigeria times used important reply monday
0,e admin building b slightly earlier ll u m reaching
0,fyi m usf swing room
0,lt gt min thats ok
0,ummmmmaah happy returns d day dear sweet heart happy birthday dear
0,home work meh
0,valuable situations getting second loosing
0,mark taking forever pick prescription pain coming
0,s ur paper
0,got smaller capacity quite ex
1,check choose babe videos sms shsex netun fgkslpopw fgkslpo
0,im good thinking
1,u r winner u ave specially selected receive cash holiday flights speak live operator claim p min
0,
0,thought bout drink tap spile seven pub gas st broad st canal ok
0,going sleep tired travel
0,haha just thinkin
0,yup s giving problems mayb ll jus leave
0,lol just trying make day little interesting
0,long reply just defer admission til semester
0,word checkmate chess comes persian phrase shah maat means king dead goodmorning good day
0,po need job aha
0,rats hey did u vote themes
1,new mobiles txt nokia collect today optout gbp mtmsg txtauction
0,hope pee burns tonite
0,oh rite im best mate pete went week geva longer week
0,yay t wait party
0,photoshop makes computer shut
0,boys fun today ok problem just sent message just fun
0,s issues california okay snow manageable
1,private account statement shows redeemed s m points identifier code expires
0,hmmm mayb try e shoppin area forgot e hotel
0,awesome gonna soon later tonight
0,need details online job
1,won valued vodafone customer computer picked win prize collect easy just
0,missing pray inshah allah
0,pls help tell ashley number oh
0,escape theatre going watch kavalan minutes
0,s increase chance winning
0,way works lt gt years old hope doesnt bother
0,maybe instead
0,gain rights wife dont demand trying husband lets
0,liked new house
0,m fine hope
0,north carolina texas atm just gre site pay test results sent
0,u
0,yes baby need stretch open pussy
0,thanks bomb date phone wanted say
0,ok
0,hey guy know breathing neck bud d able half track usf tonight
0,response d powerful weapon occupy place heart response cares u gud night swt dreams care
0,nokia phone lovly
1,free message thanks using auction subscription service p msgrcvd skip auction txt unsubscribe txt stop customercare
1,bored housewives chat n date bt national rate p min landlines
0,sorry da today wont come play driving clas
0,m really sorry lit hair
0,oh shit thought trip loooooool just makes sense grins sofa reference sleep couch link sent wasn t went trip oh didn t babe celebration rents
0,okey dokey swashbuckling stuff oh
0,watching cartoon listening music amp eve temple amp church u
